A,B,C,E,ehomo,elumo,egap,R2,mu,alpha,zpve,U0,U,H,G,Cv,U0_atom,U_atom,H_atom,G_atom,f_name
0.18187,0.05117,0.04532,-45517.69403884701,-2.537189632912002,-5.164993181285147,71.50617675098364,23156.321,5.9929,368.02,13.250257887933337,-45504.443765992815,-45503.649601691686,-45503.6238869319,-45506.144559253495,116.18,-289.8540512483887,-291.41029762652033,-292.95217639281327,-269.8275868013079,2013
0.37569,0.07824,0.07389,-45606.7227411375,-1.8971778336188843,-6.1576645434540636,115.93374851301138,14068.5291,7.5423,266.6,8.81439379517111,-45597.90834625387,-45597.3004166787,-45597.274729130295,-45599.367992211606,87.561,-206.98275472474052,-208.03167201922042,-209.11095722469327,-192.89362422716658,2034
0.21993,0.06664,0.05314,-49192.180728554595,-2.1818089314337654,-5.11710114188226,79.87336943283219,18686.5662,5.6452,283.14,10.018470415363337,-49182.16226249305,-49181.45351473267,-49181.427827184256,-49183.8588379889,97.877,-222.574116997901,-223.71487272020022,-224.92267730188178,-207.03617067421146,16
1.83889,0.75192,0.53369,-24092.22777454878,-0.8571586597675682,-6.097799494200456,142.6051007608154,1923.8157,5.7854,94.28,2.6935734683940407,-24089.534211230235,-24089.298642261423,-24089.272927501628,-24090.4624460303,33.084,-69.06241609670178,-69.40481696444112,-69.76455148789319,-64.37490110951694,3014
0.19767,0.07126,0.05994,-40293.91614441587,-1.4430198008721948,-6.060519895347072,125.6485775383081,17561.86,5.7498,295.96,11.26265661855548,-40282.65351038276,-40281.91657162645,-40281.89088407804,-40284.3452422519,104.611,-254.56907420197967,-255.87429554403934,-257.21059228890954,-237.28750389732159,2439
0.54514,0.34981,0.21733,-24375.14936843899,-1.9037085662647322,-6.054533390421712,112.94969660966187,4789.3357,8.1856,165.67,6.218672470920695,-24368.93070913838,-24368.509123134707,-24368.4834355863,-24370.098975574565,60.734,-145.95613303224673,-146.6904867068879,-147.43572493595275,-136.35734382355076,1582
0.40334,0.1346,0.11413,-28609.898858856188,-0.8778393131460872,-5.253974413584827,119.08070151282166,9573.8954,4.761,229.68,10.251862473294334,-28599.646992573304,-28599.08436995586,-28599.058682407456,-28601.042011489226,81.033,-205.6604990513806,-206.83178595140998,-207.9626095204403,-191.40570563698566,2748
0.40741,0.02769,0.02765,-59510.331697688816,-1.034304782786199,-5.247715794799222,114.65275352720623,35185.5281,3.5023,303.57,13.347892340988768,-59496.98380126613,-59496.21317481392,-59496.18746005412,-59498.749929064645,109.616,-259.38298608810146,-260.88570766471094,-262.37632018291333,-240.63994666026701,18
0.93105,0.2167,0.20084,-20237.094598160413,-1.2106345642240988,-5.8580671833257805,126.46308302061196,5458.4422,3.8283,172.15,6.8405342757355605,-20230.254081735347,-20229.876687022574,-20229.85099947417,-20231.433259937327,55.418,-149.57867600812824,-150.39575229627735,-151.1667324965274,-139.82431930553503,2077
0.37808,0.26852,0.18867,-26000.204534413733,0.09442350950455433,-5.7903108321251056,160.1317778209353,6186.6898,6.0695,177.87,10.684142551677432,-25989.520368732377,-25988.951324227837,-25988.925609468042,-25990.91887070571,78.703,-188.77384759208144,-189.93871260501328,-191.06959059680958,-174.8269237991699,811
1.42512,0.28039,0.27394,-16689.5000393262,-0.17252018739448832,-5.394113051610319,142.08677909025837,4180.9929,2.0081,145.03,6.626843261286203,-16682.873199030957,-16682.513600564642,-16682.487913016237,-16684.024920944437,50.792,-133.603742037576,-134.36155192696606,-135.08118424177883,-124.73280298226018,1651
0.26615,0.09618,0.08075,-36737.930246742406,-1.95541019971103,-5.992763544146398,109.86198037220095,13273.5909,3.7,253.34,9.34985944935861,-36728.58039545646,-36727.89553929301,-36727.869851744596,-36730.13490030588,94.669,-207.03578971243405,-208.08484306647006,-209.21555778991024,-192.4585141622665,517
0.41005,0.06695,0.0632,-42090.976647368116,-0.7670889720269126,-5.693982525598845,134.06760238721236,16736.9078,7.9241,263.11,10.66980215124259,-42080.30684249573,-42079.57409429287,-42079.54840674446,-42082.01653387964,99.211,-222.83512860999326,-223.99041521243635,-225.22404339806235,-207.38219066108286,3593
0.13554,0.11799,0.07371,-47238.66526935333,-1.8794904327030457,-5.975892484811291,111.4687775509276,14674.5574,10.2911,286.08,11.294140192185672,-47227.371121814074,-47226.63393815529,-47226.6082233955,-47228.99134216074,102.878,-238.6381954690587,-239.90464058342332,-241.21527699287253,-221.8863492148448,290
0.32219,0.13504,0.12771,-39106.79273908698,-0.7948445857717672,-5.882829544607954,138.45112280106576,9653.0415,3.3285,235.92,12.498461714852118,-39094.29426839237,-39093.659916561366,-39093.63422901296,-39095.76327506689,92.509,-227.497146532005,-228.9049547967661,-230.24149644430872,-210.86674469844002,3679
1.46242,0.19245,0.17007,-30046.66528294419,-1.4996194838028787,-5.639831867410355,112.66091739320868,5877.7879,1.7214,181.39,5.211470228614766,-30041.45379149069,-30041.083607795215,-30041.057920246807,-30042.58401640921,54.385,-127.5737261069844,-128.2053567967705,-128.84781762101557,-119.29270269280823,2560
0.24572,0.1653,0.11336,-33605.63067146607,-1.724657646224396,-7.114961103791303,146.67762817233455,9049.2616,4.2687,192.18,7.087042221730303,-33598.543642305805,-33597.95756347361,-33597.931875925206,-33600.027588031255,79.37,-174.716499994669,-175.51754877646454,-176.41693950732588,-163.1535657313434,1945
0.54031,0.15516,0.13443,-37652.80410470024,-0.5140230820002972,-5.897523693061113,146.49251328999281,7985.6977,5.3752,186.16,7.280025371415115,-37645.52407579135,-37644.97576636295,-37644.95007881455,-37646.90061817616,75.014,-152.4621577406142,-153.2624446009795,-154.13622941781068,-141.33253759185754,909
3.98256,1.62734,1.15528,-10336.069150386376,-0.720285388065001,-5.973715573929341,142.9531167396179,985.6133,1.7516,77.36,3.2246036666595668,-10332.844537712748,-10332.67773191642,-10332.652044368013,-10333.667872619688,25.121,-71.57846248166243,-71.98962652447881,-72.34941547049493,-67.07331820007312,1520
0.47357,0.08395,0.07931,-30312.334052393016,-0.830763615323932,-5.4722097295002525,126.30018192415116,13427.1168,2.7226,241.26,12.120495562973657,-30300.21355519736,-30299.586958611377,-30299.561271062972,-30301.71701148659,91.345,-233.93185019555312,-235.3088823853177,-236.61965485012843,-217.5576435578805,650
1.16374,0.13306,0.1251,-24903.94383332315,-1.2903639252754946,-5.188394973266102,106.07082758184121,8316.8815,2.5706,184.37,7.349387194391228,-24896.594450781904,-24896.140292749154,-24896.11460520075,-24897.87077363199,64.096,-160.11476140845116,-160.9706683444565,-161.81873840130356,-149.35619571600182,3228
1.08553,0.37377,0.31206,-18784.712849289463,0.50830869093518,-5.29043767085748,157.79192570813518,3606.5375,0.4229,118.47,6.314946354674906,-18778.39792747946,-18778.002682097456,-18777.97699454905,-18779.565295939905,53.198,-119.30252599860614,-119.98615764970236,-120.68010241610682,-110.82552617876718,1406
0.29282,0.10484,0.07973,-41724.21770836496,-1.7393517946775543,-5.837930757667749,111.52801431327698,12424.5378,5.0027,260.15,8.195198706186634,-41716.02252108756,-41715.45334052608,-41715.427652977676,-41717.444560909804,82.54,-188.0799028267138,-189.05197516704357,-190.05419772591995,-175.01212449699233,2939
0.25003,0.20612,0.12206,-43806.86461762856,-1.150497401110247,-5.623777149655978,121.72414203266231,8634.42,2.127,229.72,8.614526164822134,-43798.25010643001,-43797.7281104119,-43797.70239565211,-43799.583790881836,74.385,-176.66554273473594,-177.64626829323242,-178.62288493941742,-164.38684017566266,1100
1.40967,0.12065,0.11206,-35540.622346440716,-1.760304561916317,-6.512773131072056,129.32125680396905,8324.8838,4.7129,158.11,4.655677669067065,-35535.96668047255,-35535.56397917077,-35535.53829162237,-35537.17391361352,55.969,-121.59443220157118,-122.1550139624378,-122.7717056055044,-113.5645154527956,2996
0.52528,0.08549,0.07898,-38631.74634600322,-0.297420449246334,-5.604184951718434,144.40441741717748,12771.1314,6.5042,229.51,10.182310170616052,-38621.564056513256,-38621.011502108646,-38620.98581456024,-38622.95224537129,81.617,-204.6061122693718,-205.78746737963957,-206.91829095022695,-190.33809412007395,520
0.27504,0.06402,0.06185,-51817.13082894726,-1.0914486934373702,-5.9473205294857046,132.13500301556414,17555.2855,5.6566,279.89,12.3842011049358,-51804.74661260395,-51803.90229771839,-51803.87661016998,-51806.51788335444,116.599,-251.1015817046864,-252.45355220531928,-253.8927624123462,-232.8038838266366,3223
1.74896,0.21415,0.19151,-19707.66710391862,-1.8800346604235327,-5.845005718034083,107.89235802408434,5282.0079,1.9753,178.01,5.687506215725047,-19701.97958053251,-19701.641370215613,-19701.615682667205,-19703.060580053712,50.831,-134.80928807261444,-135.51142346620327,-136.17957183864928,-126.22458558688595,4085
0.30485,0.08248,0.07289,-44131.231410189794,-1.0215154313547463,-5.852080678400419,131.44637565325272,14506.2989,4.4891,271.69,10.45782545411277,-44120.77360351154,-44120.0928018446,-44120.06711429619,-44122.382150173595,96.609,-230.82866373435536,-232.03589687272324,-233.26947063556872,-215.06276763477217,1320
0.18161,0.03199,0.02965,-65476.90873593009,-0.9066833823319166,-5.46976070475806,124.16765847957386,33730.0489,5.2249,318.63,11.958043588408186,-65464.950697783956,-65464.09960726328,-65464.073919714865,-65466.88286946,118.567,-266.0360883369067,-267.3812831998075,-268.82038456427836,-247.57757116133143,808
0.38796,0.19032,0.15293,-23713.422338625805,-0.07129383138384218,-5.436018586087845,145.98159621472948,7684.9593,1.2605,200.04,12.321805396781926,-23701.100546644237,-23700.55084943516,-23700.52516188675,-23702.478912191913,79.664,-211.35186928392068,-212.72873820537643,-213.98821720751948,-195.98630709201097,3107
0.58291,0.15409,0.13849,-35676.290823414616,-1.625063973375212,-6.422975557191644,130.55782421801217,7616.66,3.2409,178.16,6.528419678036067,-35669.76239883853,-35669.28206345243,-35669.25637590403,-35671.07415091323,67.747,-144.71619180629932,-145.46885874112195,-146.26552648997313,-134.5240855402444,841
0.26215,0.08068,0.06354,-41987.869021844344,-1.2348526977857854,-5.161999928822467,106.86311927826407,16103.4333,7.7879,291.54,10.89690837900196,-41976.97212108454,-41976.302857045266,-41976.27714228547,-41978.503169719195,95.053,-221.21452730393503,-222.43329806996917,-223.6668990442049,-205.5673272701897,1975
0.94176,0.16578,0.15747,-39593.53357987907,-0.3268087461526506,-5.658335609906925,145.07823558890158,6622.8269,1.6976,170.5,6.779635193813026,-39586.75395965152,-39586.356292456156,-39586.33060490775,-39587.93517870745,57.41,-139.02082150367642,-139.81762530404376,-140.588659928806,-129.3325612599656,3081
0.25545,0.08896,0.07191,-61504.23670260243,-1.0514479559815504,-6.224604553074007,140.7687611279849,13805.9,3.1,226.74,8.016528745550637,-61496.22016950305,-61495.63066203622,-61495.60497448781,-61497.77467435247,80.281,-178.75061519515293,-179.66382930232066,-180.6403643173253,-166.32682151969493,1230
0.58945,0.03366,0.03267,-58580.00409060713,-2.0604461497650877,-4.907573469494633,77.4742805576827,29857.5529,3.2843,362.66,10.386749313817123,-58569.617343742335,-58568.88900378401,-58568.86328902421,-58571.25242150576,103.128,-231.55115324835788,-232.74937941534154,-234.0085863054046,-215.25262147743342,13
0.48053,0.07058,0.06705,-32849.8238668936,-0.8596076845097612,-5.981878989736651,139.38410180806835,15533.3964,2.9074,226.46,11.107497295444537,-32838.716355176126,-32838.068043904095,-32838.04235635569,-32840.35080707768,89.752,-218.78607436855236,-220.02579790443997,-221.2594260898586,-203.37863385355377,1698
0.58782,0.0787,0.0713,-29979.94445886176,-1.448734191937312,-5.711942040374929,116.00779446594811,14185.2569,6.2067,259.76,10.004864722351153,-29969.93960230282,-29969.316815310885,-29969.291127762473,-29971.415602303558,87.63,-205.96074948476962,-207.07187201031047,-208.2026683679469,-191.6520775260542,787
0.18087,0.06003,0.05208,-52730.01070211667,-0.36844216676993247,-5.658607723767168,143.95273710426355,20111.198,5.5404,267.44,12.694601385315757,-52717.31611705819,-52716.46472721226,-52716.439012452465,-52719.21522690021,115.641,-251.7428724391284,-253.1262993019991,-254.59119705743797,-233.28979754686588,3094
0.53369,0.05486,0.05115,-40924.63684996888,-0.8046406847405394,-5.088801300416918,116.57794830356079,19962.2304,3.8019,259.22,10.430532433930331,-40914.20632379357,-40913.51406613312,-40913.488378584705,-40915.805074356664,95.099,-205.49434632933117,-206.61306082898227,-207.79531391775527,-190.6954340435259,2317
0.70134,0.07923,0.07281,-29625.649896319203,-1.3480520636471534,-5.774256114370729,120.44314704685719,13634.1215,7.7917,232.18,8.219144725888077,-29617.430736082828,-29616.86824952232,-29616.842561973906,-29618.875742314878,78.777,-190.75499976297215,-191.69523478427072,-192.6717697945387,-178.29422581777908,2027
0.59431,0.02513,0.02454,-59914.71597253163,-0.7480410018098556,-5.554660229154085,130.79477126740966,38749.3997,1.6132,295.91,12.366214378773694,-59902.349778017175,-59901.58502922435,-59901.559314464546,-59904.111851319176,108.613,-250.11846154532395,-251.51146681347018,-252.92493505230232,-232.22776436190907,1666
0.42248,0.04783,0.04654,-119850.11784289221,-1.3197522221818114,-6.690735595671417,146.15190190648391,20231.3756,3.2768,231.82,7.846675273986539,-119842.27116027116,-119841.62499869861,-119841.59931115022,-119843.8953262688,86.096,-172.86196241017024,-173.71852241164015,-174.69508463663806,-160.44967915391317,3978
0.34664,0.05514,0.04825,-37371.788473540306,-1.6177168991486326,-5.44527045733613,104.15303740078038,20344.6059,7.6556,272.44,10.537745294866337,-37361.25072606853,-37360.56154329469,-37360.53582853489,-37362.87826627803,96.834,-224.48688695204328,-225.68573898612522,-226.91925832598645,-208.73043319988938,4167
0.57032,0.14075,0.12319,-37849.80490478122,-1.301792707405729,-5.507040303611443,114.43061566839611,8696.9927,3.3685,203.86,8.709004097098736,-37841.09589905143,-37840.51586114693,-37840.490173598526,-37842.49761196831,80.364,-174.67149236320256,-175.63270736051345,-176.63503876493633,-162.03825265690102,1071
0.25143,0.06398,0.05814,-45572.2597732593,-1.532545260892363,-5.964463702681056,120.59864354802427,18362.3936,4.1993,289.52,11.98710534868221,-45560.27265920297,-45559.49699864435,-45559.47128388455,-45561.98284039183,106.331,-235.85251145633083,-237.15754231608298,-238.51966266648378,-218.69869861259212,1521
0.40211,0.09772,0.08239,-32035.072070846098,-2.7385538894923194,-5.990586633264449,88.4923183546656,12194.9197,5.3913,225.11,8.70584757631991,-32026.366222181317,-32025.778374609035,-32025.75268706063,-32027.86146063197,81.716,-189.81803010799558,-190.80996676274663,-191.83790408121058,-176.68176071613198,268
0.14793,0.0949,0.06712,-54473.22655007294,-1.7415287055595037,-5.662961545531067,106.70762277709693,16053.613,2.5769,269.6,11.680106491555298,-54461.54642344496,-54460.70398614503,-54460.67829859663,-54463.327871253816,115.88,-247.14216177247,-248.41894721352583,-249.80670069094776,-229.46374061273673,3712
0.59137,0.06304,0.05753,-39854.82878896881,-0.7932119026103052,-5.074379265824004,116.49649775533041,17606.5207,4.1805,248.52,9.646681248112408,-39845.1820981967,-39844.52197718315,-39844.496289634735,-39846.725364743696,90.469,-193.54609883989178,-194.58135601859976,-195.68649203939276,-179.66733957250108,2292
0.1941,0.04382,0.04203,-107916.55114737405,-1.2177095245904341,-5.514115263977778,116.91115509177597,25350.9836,6.4214,323.91,12.134618272320303,-107904.41651549602,-107903.57532991985,-107903.54961516007,-107906.24049470124,114.935,-256.9856901859457,-258.3022586733714,-259.7156996992271,-239.0393457175087,803
0.16976,0.07699,0.05631,-36174.66511024619,-0.4310283546259771,-5.167986433747827,128.8991948722298,18763.3665,3.3483,265.5,13.105574948441777,-36161.559520059374,-36160.77030823051,-36160.744620682104,-36163.33794740438,108.289,-245.68316888434492,-247.09024244427565,-248.52950707387936,-227.73666115079686,3415
0.21934,0.1067,0.07872,-33577.24019649307,-1.3801614991559066,-5.569626491467488,114.00114914136319,13150.1237,7.8168,249.29,9.292525059005268,-33567.94767687634,-33567.30045405975,-33567.27476651134,-33569.52501207863,90.221,-203.2746319361613,-204.32278731443512,-205.42781448948517,-189.12247986984585,3405
0.18488,0.08896,0.06416,-41594.36822547308,-2.183985842315715,-6.535086467612038,118.39947874580393,15641.5952,4.5667,271.94,8.867537632076699,-41585.50068620832,-41584.78176138956,-41584.75607384115,-41587.19448614279,98.486,-217.9876650912047,-219.002649789938,-220.13328287922923,-203.22614124626853,2443
0.12017,0.03578,0.02947,-58568.228461266066,-1.4484620780770683,-5.635205931786213,113.92710318842646,34326.6641,6.8372,358.02,14.501736742580011,-58553.72673785706,-58552.773414159084,-58552.74772661068,-58555.767428540574,133.463,-307.4781856927293,-309.10646060705767,-310.8026279323167,-285.8071739234001,589
1.10522,0.15745,0.1428,-21945.444723275858,-0.10830131637698164,-5.156285537757348,137.36264729289607,7520.7965,3.6111,187.92,9.171080643178517,-21936.27364285037,-21935.81390648349,-21935.788218935082,-21937.51684944367,66.039,-173.2726638522072,-174.31564906713902,-175.29232013434375,-161.15943372932816,3646
0.30872,0.08384,0.07575,-33728.62609874449,-1.6065602308786422,-6.0828332318870535,121.8055925808927,14503.0369,5.0618,260.24,11.954424474066945,-33716.67167046083,-33715.93786101392,-33715.91217346551,-33718.317279030656,102.047,-237.89401848040143,-239.2023691318609,-240.53880193366058,-221.12023985035194,3510
0.27803,0.02698,0.02685,-49950.964112085065,-0.20408539518275431,-5.765820584703175,151.34252320734748,37816.4452,4.5827,323.8,14.760653080601866,-49936.20345655544,-49935.332447300185,-49935.30675975178,-49938.151193144295,123.002,-291.79563806502847,-293.4291647768405,-295.07403863945365,-271.18750303379784,2634
0.14174,0.03255,0.0277,-56410.73530791527,-2.1339168920308795,-5.477652006705126,90.9876669686328,35537.8029,1.8611,347.93,14.033428789100652,-56396.70188239152,-56395.66676126716,-56395.641073718754,-56398.842466073125,141.742,-313.2904016895991,-314.83687918014766,-316.53296487103216,-291.5256194804824,2167
0.19946,0.02176,0.02063,-50041.93939529684,-0.9692695701879612,-5.57425242709163,125.30796615479923,46548.2687,3.9059,335.3,15.915531514862035,-50026.02388800011,-50025.058754560596,-50025.03306701219,-50028.10487874633,134.773,-316.59081627771957,-318.3614067435701,-320.16043310776877,-293.97246731181076,2087
0.19132,0.03106,0.02963,-59223.89352410961,-0.5708948787912247,-5.819971242891666,142.83464321491917,34538.4626,4.719,303.72,13.88624240209485,-59210.007272455645,-59209.121242515306,-59209.0955549669,-59212.00336367746,122.123,-265.9352973577843,-267.4382094140892,-269.0060206316557,-246.41055645325832,1680
0.55357,0.05904,0.05403,-43334.8120623244,-1.2070970840409307,-5.857795069465536,126.55193816413599,17969.8254,5.8293,267.48,8.623342653894028,-43326.18872320799,-43325.57986844569,-43325.554180897285,-43327.6900842205,87.012,-197.59926199961774,-198.60872278435272,-199.66234765142144,-183.92736368877377,999
0.37621,0.03322,0.03214,-37460.68871985713,-0.9390649317009135,-5.123631874528108,113.86786642607707,32279.5322,4.4706,350.52,15.138156638917911,-37445.550565939346,-37444.74981648281,-37444.7241289344,-37447.312530395815,115.51,-292.0702281603808,-293.7740146735232,-295.41888853592536,-271.41311263078387,1553
0.51382,0.07481,0.06807,-44074.178752377426,-2.1614003919154903,-6.148140558345535,108.48472564757806,14658.4545,5.481,241.26,8.11217676742629,-44066.06655411301,-44065.451359097766,-44065.42567154936,-44067.540105089,85.504,-191.2695670763569,-192.1956249629293,-193.19782031179784,-178.27817110239266,3065
0.32524,0.20172,0.1429,-35514.76407733528,-0.836478006389049,-5.739969767980026,133.43080719195663,7599.2384,3.4757,218.51,9.294021685236608,-35505.47006381347,-35504.978735027405,-35504.953047479,-35506.7457063789,72.452,-188.09168535951176,-189.180140797871,-190.20815975208097,-175.09362259595218,1703
0.37094,0.0233,0.02301,-52259.68475007283,-0.4024563993003915,-5.818338559730204,147.37366012993968,42955.1954,2.7952,316.47,16.05259526626677,-52243.63214609892,-52242.75964021744,-52242.73395266903,-52245.55852174975,123.731,-299.63159205554257,-301.4177474316093,-303.1654531233726,-277.85170752593694,3791
0.18258,0.13979,0.08656,-35717.60252163802,-0.3034069541716948,-5.47057704633879,140.60586003152412,12257.9872,0.7774,242.0,11.350984777590575,-35706.251534139294,-35705.51938458692,-35705.49366982713,-35707.90813610907,99.979,-229.39241956758633,-230.62536746836122,-231.91034353918803,-213.18735890543758,624
0.06817,0.03974,0.02955,-73460.38653011073,-2.017724273706831,-5.487175991813655,94.40858999430895,35860.5529,2.1917,404.5,17.955269799862577,-73442.43124044656,-73441.30610405722,-73441.28041650882,-73444.6712545327,154.649,-357.7059144213272,-359.6632838356163,-361.69360698426317,-332.037767730013,4180
0.25703,0.07618,0.06218,-44624.36583715372,-0.7115777445372035,-5.1263530131305455,120.132154044523,16039.5617,3.4573,261.48,11.431503268836678,-44612.93435048382,-44612.26165780991,-44612.23597026151,-44614.49867864359,96.538,-227.4717583114907,-228.76416308811167,-230.04916637192946,-211.1634576494689,2254
0.18269,0.02418,0.02308,-48323.17212079692,-0.5570170719187975,-5.567177466725294,136.33340854707578,44801.4169,3.9334,357.78,18.685949937388887,-48304.48616324034,-48303.430769633385,-48303.40505487359,-48306.59183471368,150.22,-343.3040434581417,-345.3311556600238,-347.36156043963274,-317.94901818838116,1056
0.21642,0.05387,0.04646,-40626.08808468276,0.02829984146534193,-4.8400892321542015,132.47561439907304,22333.4484,6.8961,300.38,15.578300807862052,-40610.50978605181,-40609.615429427344,-40609.58974187893,-40612.374527913285,124.06,-290.1275256779336,-291.8147676683875,-293.511071050365,-268.9758432073504,1724
0.70552,0.39758,0.35023,-21761.805827141136,-1.31077246479377,-6.8923719661119796,151.8830586637855,3556.2865,1.1858,136.21,6.247761442580743,-21755.558066269994,-21755.15789562712,-21755.13220807871,-21756.722795225993,56.493,-135.85382433654013,-136.57106204937372,-137.29063994141325,-126.75093542675313,1178
0.47192,0.21231,0.1482,-33093.13177674945,-0.9006968774065557,-5.270301245199447,118.90299122577356,6920.2129,3.6374,195.17,6.73835552121406,-33086.39343837141,-33085.900776227434,-33085.87508867903,-33087.717081821786,67.202,-147.42168386177218,-148.16202403872012,-148.95871899896156,-137.35613775211095,3866
0.2287,0.04142,0.03745,-53067.645125947354,-0.8114435312466312,-5.447447368218079,126.15209001827776,27627.4543,4.5286,328.71,14.107253279384759,-53053.53788028716,-53052.68112979818,-53052.65541503839,-53055.37660806359,119.434,-280.27632365612226,-281.847046489027,-283.44043641063763,-260.12158473402087,466
0.19011,0.09486,0.07088,-47944.40794087263,-1.5175789985789612,-5.655070243584,112.58687144027195,14698.4334,3.9063,286.48,11.80024476085288,-47932.60771543186,-47931.86419152014,-47931.83850397173,-47934.29476694261,105.268,-254.1676790503916,-255.50484655705077,-256.86691248606803,-236.8258899471839,865
1.18457,0.88288,0.50909,-17444.1929050491,-0.9515821692721226,-6.086370712070222,139.72471319157725,2115.7625,3.5049,99.78,4.393169428089994,-17439.79975241044,-17439.49131134985,-17439.465623801443,-17440.829322412053,41.647,-95.66105612955289,-96.161772843785,-96.67574150302607,-89.15029664105532,2302
0.19773,0.13914,0.08465,-41958.18614318058,-1.0511758421213067,-5.382684269480085,117.86634788465959,12170.882,2.3526,251.44,10.64038664295025,-41947.545755449166,-41946.88691337075,-41946.861225822344,-41949.089239687244,93.04,-208.98404331864003,-210.1747047229219,-211.38264536013594,-193.7340478867045,240
0.2045,0.08451,0.06054,-33338.67777358107,-1.210362450363855,-5.411528338665914,114.31954673899105,16437.8194,4.5971,295.43,11.094082082134525,-33327.58368088649,-33326.91947816502,-33326.89379061662,-33329.17391428576,94.564,-231.40489204379264,-232.6672554528559,-233.9265439752853,-215.46027155729098,2984
0.21519,0.11106,0.09096,-53086.46138658648,-1.0304951887427876,-5.762010990659763,128.75110296635634,12096.1187,3.2049,277.18,9.632585750151785,-53076.82881308145,-53076.1558210823,-53076.130106322504,-53078.45218994889,94.379,-220.9884006897264,-222.0878495254583,-223.24427901049057,-206.20657715304696,1184
1.06671,0.20306,0.17743,-22928.40142479373,-1.2680505887355136,-6.057798756744636,130.33568635920204,5847.01,2.6415,177.69,6.549018697256513,-22921.85241167481,-22921.43694823299,-22921.41126068458,-22923.01564400458,60.794,-153.38843331985117,-154.16744087896222,-154.93839386781838,-143.5190812999208,2666
0.22597,0.17239,0.11071,-42003.74090248643,-1.542613473721379,-5.872217104058451,117.81451571760388,9783.8524,5.0347,225.11,9.750356628865246,-41993.99053007497,-41993.3191163362,-41993.293428787794,-41995.55191940504,92.357,-198.1368229305226,-199.19931870663277,-200.33014227583772,-183.88494113795605,3812
0.3416,0.20899,0.14247,-34749.229224572446,-0.7377006751205959,-4.956553964338494,114.80084543307969,7666.0156,2.419,227.45,9.523522514966121,-34739.70571484683,-34739.178711933695,-34739.1529971739,-34741.007235440375,76.824,-185.73074387123052,-186.82205650512333,-187.87579021773126,-172.43501576077688,3137
0.31353,0.12987,0.10989,-31845.25239798672,-1.622342834772775,-5.905414995008179,116.5483299223861,9874.8716,2.483,242.09,9.158073600658868,-31836.09433336582,-31835.49160116538,-31835.465886405585,-31837.55479566513,85.505,-208.78251579273638,-209.83663046454603,-210.91594287982298,-194.967213474014,3876
0.19697,0.04996,0.04244,-51469.75901716218,-1.4392102068287835,-6.096711038759481,126.73705304647778,23497.392,3.8541,292.34,12.22855197687642,-51457.53046981124,-51456.74710843037,-51456.721420881964,-51459.26710046731,111.16,-254.8500045549663,-256.2243972376673,-257.63786547492055,-236.836638444649,4151
0.25259,0.15962,0.10326,-38215.64620673071,-0.7469525463688808,-5.559558278638471,130.95767236387042,9764.8777,2.427,223.74,9.072738694086453,-38206.57346694817,-38206.061539142895,-38206.03585159448,-38207.89809000844,75.466,-189.41026749209414,-190.4781239112417,-191.50611565406143,-176.3479858575156,720
0.36274,0.13336,0.11079,-39106.81962584117,-0.9208333030645875,-5.948136871066436,136.79989805057707,10039.1885,3.5058,237.32,12.501999195035287,-39094.31761576158,-39093.68786265481,-39093.66217510641,-39095.77541134506,92.348,-227.5204939012183,-228.9329008902132,-230.26944253775582,-210.8788809766047,923
0.14411,0.03649,0.03132,-56013.482952312006,-0.6797404228886937,-4.654507579468017,108.15892345465653,32300.2748,4.4594,357.22,13.861289561110503,-55999.62166383935,-55998.757294162286,-55998.73160661388,-56001.49984812553,120.747,-282.9471484058013,-284.5102520506116,-286.103614760832,-262.593385406326,2672
0.56836,0.04323,0.04175,-34299.56370648674,-0.893077689319733,-5.541870877722633,126.50010599708031,24248.8503,4.3262,264.54,12.32188703094,-34287.24180857124,-34286.54100653557,-34286.51531898716,-34288.8863831084,98.53,-237.66704830956587,-239.0469376948895,-240.40908525646955,-220.6046112965778,2931
0.09907,0.05709,0.03865,-56110.81881700551,-1.1390686189800128,-5.660512520788874,123.03475539964214,27162.3646,2.4486,362.99,17.133132193908374,-56093.68568372314,-56092.67336574026,-56092.64765098047,-56095.732061586335,142.897,-324.6066103168632,-326.48414152717305,-328.38602693076973,-300.7366736542972,1427
0.659,0.11226,0.10374,-34188.53005728734,-0.9406976148623755,-5.929361014709623,135.74844551887577,10052.6034,6.4109,201.05,7.750972829338839,-34180.77908391377,-34180.28443533862,-34180.25874779021,-34182.17034765842,69.16,-167.53546964662382,-168.42794868286,-169.32744825947157,-156.17713779834594,919
0.20213,0.06413,0.05051,-55849.70200957213,-1.418801667310508,-5.963375247240082,123.66414599960423,19774.3737,7.9332,275.9,10.752307073668472,-55838.94972209066,-55838.209599602196,-55838.18391205378,-55840.65421609984,101.662,-212.24192651142948,-213.4283701482782,-214.68771309388103,-196.30146937402606,2726
0.79713,0.24105,0.18508,-24306.774812099557,-3.5078197724011813,-7.06516426736671,96.80027427416475,5338.647,7.8299,171.4,4.968173226170898,-24301.80664170337,-24301.427423827736,-24301.401736279327,-24302.958118714378,54.405,-133.28455247951206,-133.9071489917551,-134.54952818163656,-124.82861427244643,3092
